recall,precision
0.8770161290322581,0.981941309255079
0.8790322580645161,0.9819819819819819
0.8810483870967742,0.9820224719101124
0.8830645161290323,0.9820627802690582
0.8830645161290323,0.9798657718120806
0.8830645161290323,0.9776785714285714
0.8850806451612904,0.977728285077951
0.8870967741935484,0.9777777777777777
0.8891129032258065,0.9778270509977827
0.8911290322580645,0.9778761061946902
0.8911290322580645,0.9757174392935982
0.8931451612903226,0.9757709251101322
0.8951612903225806,0.9758241758241758
0.8971774193548387,0.9758771929824561
0.8991935483870968,0.975929978118162
0.9012096774193549,0.9759825327510917
0.9032258064516129,0.9760348583877996
0.9032258064516129,0.9739130434782609
0.905241935483871,0.9739696312364425
0.907258064516129,0.974025974025974
0.9092741935483871,0.9740820734341252
0.9092741935483871,0.9719827586206896
0.9092741935483871,0.9698924731182795
0.9112903225806451,0.9699570815450643
0.9133064516129032,0.9700214132762313
0.9153225806451613,0.9700854700854701
0.9153225806451613,0.9680170575692963
0.9173387096774194,0.9680851063829787
0.9173387096774194,0.9660297239915074
0.9193548387096774,0.9661016949152542
0.9193548387096774,0.9640591966173362
0.9193548387096774,0.9620253164556962
0.9193548387096774,0.96
0.9213709677419355,0.9600840336134454
0.9213709677419355,0.9580712788259959
0.9233870967741935,0.9581589958158996
0.9254032258064516,0.9582463465553236
0.9274193548387096,0.9583333333333334
0.9274193548387096,0.9563409563409564
0.9294354838709677,0.9564315352697096
0.9294354838709677,0.9544513457556936
0.9294354838709677,0.9524793388429752
0.9294354838709677,0.9505154639175257
0.9314516129032258,0.9506172839506173
0.9314516129032258,0.9486652977412731
0.9314516129032258,0.9467213114754098
0.9334677419354839,0.9468302658486708
0.9354838709677419,0.9469387755102041
0.9375,0.9470468431771895
0.9375,0.9451219512195121
0.9375,0.9432048681541582
0.9395161290322581,0.9433198380566802
0.9395161290322581,0.9414141414141414
0.9395161290322581,0.9395161290322581
0.9395161290322581,0.937625754527163
0.9415322580645161,0.9377510040160643
0.9435483870967742,0.9378757515030061
0.9435483870967742,0.936
0.9435483870967742,0.9341317365269461
0.9435483870967742,0.9322709163346613
0.9435483870967742,0.9304174950298211
0.9435483870967742,0.9285714285714286
0.9435483870967742,0.9267326732673268
0.9435483870967742,0.924901185770751
0.9435483870967742,0.9230769230769231
0.9435483870967742,0.9212598425196851
0.9435483870967742,0.9194499017681729
0.9435483870967742,0.9176470588235294
0.9455645161290323,0.9178082191780822
0.9475806451612904,0.91796875
0.9495967741935484,0.9181286549707602
0.9495967741935484,0.9163424124513618
0.9516129032258065,0.916504854368932
0.9516129032258065,0.9147286821705426
0.9536290322580645,0.9148936170212766
0.9536290322580645,0.9131274131274131
0.9536290322580645,0.9113680154142582
0.9536290322580645,0.9096153846153846
0.9536290322580645,0.9078694817658349
0.9536290322580645,0.9061302681992337
0.9536290322580645,0.904397705544933
0.9536290322580645,0.9026717557251909
0.9536290322580645,0.900952380952381
0.9556451612903226,0.9011406844106464
0.9556451612903226,0.8994307400379506
0.9556451612903226,0.8977272727272727
0.9576612903225806,0.8979206049149339
0.9596774193548387,0.8981132075471698
0.9596774193548387,0.896421845574388
0.9596774193548387,0.8947368421052632
0.9596774193548387,0.8930581613508443
0.9596774193548387,0.8913857677902621
0.9596774193548387,0.8897196261682243
0.9596774193548387,0.8880597014925373
0.9596774193548387,0.8864059590316573
0.9596774193548387,0.8847583643122676
0.9596774193548387,0.8831168831168831
0.9596774193548387,0.8814814814814815
0.9596774193548387,0.8798521256931608
0.9596774193548387,0.8782287822878229
0.9596774193548387,0.8766114180478821
0.9596774193548387,0.875
0.9596774193548387,0.8733944954128441
0.9596774193548387,0.8717948717948718
0.9616935483870968,0.8720292504570384
0.9637096774193549,0.8722627737226277
0.9637096774193549,0.8706739526411658
0.9637096774193549,0.8690909090909091
0.9637096774193549,0.867513611615245
0.9637096774193549,0.8659420289855072
0.9637096774193549,0.864376130198915
0.9637096774193549,0.8628158844765343
0.9637096774193549,0.8612612612612612
0.9637096774193549,0.8597122302158273
0.9637096774193549,0.8581687612208259
0.9637096774193549,0.8566308243727598
0.9637096774193549,0.855098389982111
0.9637096774193549,0.8535714285714285
0.9637096774193549,0.8520499108734403
0.9637096774193549,0.8505338078291815
0.9637096774193549,0.8490230905861457
0.9637096774193549,0.8475177304964538
0.9637096774193549,0.8460176991150442
0.9637096774193549,0.8445229681978799
0.9637096774193549,0.8430335097001763
0.9637096774193549,0.8415492957746479
0.9637096774193549,0.8400702987697716
0.9637096774193549,0.8385964912280702
0.9637096774193549,0.8371278458844134
0.9657258064516129,0.8374125874125874
0.9657258064516129,0.8359511343804538
0.9657258064516129,0.8344947735191638
0.9657258064516129,0.8330434782608696
0.9657258064516129,0.8315972222222222
0.9657258064516129,0.830155979202773
0.9657258064516129,0.828719723183391
0.9657258064516129,0.8272884283246977
0.9657258064516129,0.8258620689655173
0.9657258064516129,0.8244406196213425
0.967741935483871,0.8247422680412371
0.967741935483871,0.823327615780446
0.967741935483871,0.821917808219178
0.967741935483871,0.8205128205128205
0.967741935483871,0.8191126279863481
0.967741935483871,0.817717206132879
0.967741935483871,0.8163265306122449
0.969758064516129,0.8166383701188455
0.969758064516129,0.8152542372881356
0.9717741935483871,0.8155668358714044
0.9717741935483871,0.8141891891891891
0.9717741935483871,0.8128161888701517
0.9717741935483871,0.8114478114478114
0.9717741935483871,0.8100840336134454
0.9717741935483871,0.8087248322147651
0.9737903225806451,0.8090452261306532
0.9737903225806451,0.8076923076923077
0.9737903225806451,0.8063439065108514
0.9758064516129032,0.8066666666666666
0.9758064516129032,0.8053244592346089
0.9758064516129032,0.8039867109634552
0.9758064516129032,0.802653399668325
0.9758064516129032,0.8013245033112583
0.9758064516129032,0.8
0.9778225806451613,0.8003300330033003
0.9798387096774194,0.800658978583196
0.9798387096774194,0.7993421052631579
0.9798387096774194,0.7980295566502463
0.9798387096774194,0.7967213114754098
0.9798387096774194,0.795417348608838
0.9798387096774194,0.7941176470588235
0.9798387096774194,0.7928221859706363
0.9798387096774194,0.7915309446254072
0.9798387096774194,0.7902439024390244
0.9798387096774194,0.788961038961039
0.9798387096774194,0.7876823338735819
0.9798387096774194,0.7864077669902912
0.9798387096774194,0.7851373182552503
0.9798387096774194,0.7838709677419354
0.9798387096774194,0.782608695652174
0.9798387096774194,0.7813504823151125
0.9798387096774194,0.7800963081861958
0.9798387096774194,0.7788461538461539
0.9798387096774194,0.7776
0.9798387096774194,0.7763578274760383
0.9798387096774194,0.7751196172248804
0.9798387096774194,0.7738853503184714
0.9798387096774194,0.7726550079491256
0.9798387096774194,0.7714285714285715
0.9798387096774194,0.7702060221870047
0.9798387096774194,0.7689873417721519
0.9798387096774194,0.7677725118483413
0.9818548387096774,0.7681388012618297
0.9818548387096774,0.7669291338582677
0.9818548387096774,0.7657232704402516
0.9818548387096774,0.7645211930926217
0.9818548387096774,0.7633228840125392
0.9818548387096774,0.7621283255086072
0.9818548387096774,0.7609375
0.9818548387096774,0.7597503900156006
0.9818548387096774,0.7585669781931464
0.9818548387096774,0.7573872472783826
0.9818548387096774,0.7562111801242236
0.9818548387096774,0.7550387596899225
0.9818548387096774,0.7538699690402477
0.9818548387096774,0.7527047913446677
0.9818548387096774,0.7515432098765432
0.9818548387096774,0.7503852080123267
0.9818548387096774,0.7492307692307693
0.9818548387096774,0.7480798771121352
0.9818548387096774,0.7469325153374233
0.9818548387096774,0.7457886676875957
0.9818548387096774,0.7446483180428135
0.9818548387096774,0.7435114503816794
0.9818548387096774,0.7423780487804879
0.9818548387096774,0.741248097412481
0.9818548387096774,0.7401215805471124
0.9818548387096774,0.7389984825493171
0.9818548387096774,0.7378787878787879
0.9818548387096774,0.7367624810892587
0.9818548387096774,0.7356495468277946
0.9818548387096774,0.7345399698340875
0.9818548387096774,0.733433734939759
0.9818548387096774,0.7323308270676692
0.9818548387096774,0.7312312312312312
0.9818548387096774,0.7301349325337332
0.9838709677419355,0.7305389221556886
0.9838709677419355,0.7294469357249627
0.9838709677419355,0.7283582089552239
0.9838709677419355,0.7272727272727273
0.9838709677419355,0.7261904761904762
0.9838709677419355,0.725111441307578
0.9858870967741935,0.7255192878338279
0.9858870967741935,0.7244444444444444
0.9858870967741935,0.7233727810650887
0.9858870967741935,0.7223042836041359
0.9858870967741935,0.7212389380530974
0.9858870967741935,0.7201767304860088
0.9858870967741935,0.7191176470588235
0.9879032258064516,0.7195301027900147
0.9879032258064516,0.718475073313783
0.9879032258064516,0.7174231332357247
0.9899193548387096,0.7178362573099415
0.9899193548387096,0.7167883211678832
0.9899193548387096,0.7157434402332361
0.9919354838709677,0.7161572052401747
0.9919354838709677,0.7151162790697675
0.9919354838709677,0.714078374455733
0.9939516129032258,0.7144927536231884
0.9939516129032258,0.7134587554269175
0.9939516129032258,0.7124277456647399
0.9939516129032258,0.7113997113997114
0.9939516129032258,0.7103746397694525
0.9939516129032258,0.7093525179856115
0.9939516129032258,0.7083333333333334
0.9939516129032258,0.7073170731707317
0.9939516129032258,0.7063037249283668
0.9939516129032258,0.7052932761087267
0.9939516129032258,0.7042857142857143
0.9939516129032258,0.703281027104137
0.9939516129032258,0.7022792022792023
0.9939516129032258,0.701280227596017
0.9939516129032258,0.7002840909090909
0.9939516129032258,0.699290780141844
0.9939516129032258,0.6983002832861189
0.9939516129032258,0.6973125884016973
0.9939516129032258,0.6963276836158192
0.9939516129032258,0.6953455571227081
0.9939516129032258,0.6943661971830986
0.9939516129032258,0.6933895921237694
0.9939516129032258,0.6924157303370787
0.9939516129032258,0.6914446002805049
0.9939516129032258,0.6904761904761905
0.9939516129032258,0.6895104895104895
0.9939516129032258,0.6885474860335196
0.9939516129032258,0.6875871687587168
0.9939516129032258,0.6866295264623955
0.9939516129032258,0.6856745479833102
0.9939516129032258,0.6847222222222222
0.9939516129032258,0.6837725381414702
0.9939516129032258,0.682825484764543
0.9939516129032258,0.681881051175657
0.9939516129032258,0.680939226519337
0.9939516129032258,0.68
0.9939516129032258,0.6790633608815427
0.9939516129032258,0.6781292984869326
0.9939516129032258,0.6771978021978022
0.9939516129032258,0.6762688614540466
0.9939516129032258,0.6753424657534246
0.9939516129032258,0.6744186046511628
0.9939516129032258,0.6734972677595629
0.9939516129032258,0.6725784447476125
0.9939516129032258,0.6716621253405994
0.9939516129032258,0.6707482993197279
0.9939516129032258,0.6698369565217391
0.9939516129032258,0.6689280868385346
0.9939516129032258,0.6680216802168022
0.9939516129032258,0.6671177266576455
0.9939516129032258,0.6662162162162162
0.9939516129032258,0.6653171390013495
0.9939516129032258,0.6644204851752021
0.9939516129032258,0.6635262449528937
0.9939516129032258,0.6626344086021505
0.9939516129032258,0.661744966442953
0.9939516129032258,0.660857908847185
0.9939516129032258,0.6599732262382865
0.9939516129032258,0.6590909090909091
0.9939516129032258,0.6582109479305741
0.9939516129032258,0.6573333333333333
0.9939516129032258,0.6564580559254327
0.9939516129032258,0.6555851063829787
0.9939516129032258,0.6547144754316069
0.9939516129032258,0.6538461538461539
0.9939516129032258,0.6529801324503312
0.9939516129032258,0.6521164021164021
0.9939516129032258,0.6512549537648613
0.9939516129032258,0.6503957783641161
0.9939516129032258,0.6495388669301713
0.9939516129032258,0.6486842105263158
0.9939516129032258,0.6478318002628121
0.9939516129032258,0.6469816272965879
0.9939516129032258,0.6461336828309305
0.9939516129032258,0.6452879581151832
0.9939516129032258,0.6444444444444445
0.9939516129032258,0.643603133159269
0.9939516129032258,0.6427640156453716
0.9939516129032258,0.6419270833333334
0.9939516129032258,0.6410923276983095
0.9939516129032258,0.6402597402597403
0.9939516129032258,0.6394293125810635
0.9939516129032258,0.6386010362694301
0.9939516129032258,0.6377749029754204
0.9939516129032258,0.6369509043927648
0.9939516129032258,0.6361290322580645
0.9939516129032258,0.6353092783505154
0.9939516129032258,0.6344916344916345
0.9939516129032258,0.6336760925449871
0.9939516129032258,0.6328626444159179
0.9939516129032258,0.632051282051282
0.9939516129032258,0.6312419974391805
0.9939516129032258,0.6304347826086957
0.9939516129032258,0.6296296296296297
0.9939516129032258,0.6288265306122449
0.9939516129032258,0.6280254777070063
0.9939516129032258,0.6272264631043257
0.9939516129032258,0.6264294790343075
0.9939516129032258,0.6256345177664975
0.9939516129032258,0.6248415716096325
0.9939516129032258,0.6240506329113924
0.9939516129032258,0.6232616940581542
0.9939516129032258,0.6224747474747475
0.9939516129032258,0.6216897856242118
0.9939516129032258,0.6209068010075567
0.9939516129032258,0.620125786163522
0.9939516129032258,0.6193467336683417
0.9939516129032258,0.6185696361355082
0.9939516129032258,0.6177944862155389
0.9939516129032258,0.6170212765957447
0.9939516129032258,0.61625
0.9939516129032258,0.6154806491885143
0.9939516129032258,0.614713216957606
0.9939516129032258,0.613947696139477
0.9939516129032258,0.6131840796019901
0.9939516129032258,0.6124223602484472
0.9939516129032258,0.6116625310173698
0.9939516129032258,0.61090458488228
0.9939516129032258,0.6101485148514851
0.9939516129032258,0.6093943139678616
0.9939516129032258,0.608641975308642
0.9939516129032258,0.6078914919852034
0.9939516129032258,0.6071428571428571
0.9939516129032258,0.6063960639606396
0.9939516129032258,0.6056511056511057
0.9939516129032258,0.6049079754601226
0.9939516129032258,0.6041666666666666
