fpr,tpr
0.1037037037037037,0.9637096774193549
0.10518518518518519,0.9637096774193549
0.10666666666666667,0.9637096774193549
0.10814814814814815,0.9637096774193549
0.10962962962962963,0.9637096774193549
0.1111111111111111,0.9637096774193549
0.11259259259259259,0.9637096774193549
0.11407407407407408,0.9637096774193549
0.11555555555555555,0.9637096774193549
0.11703703703703704,0.9637096774193549
0.11851851851851852,0.9637096774193549
0.12,0.9637096774193549
0.12148148148148148,0.9637096774193549
0.12296296296296297,0.9637096774193549
0.12444444444444444,0.9637096774193549
0.1259259259259259,0.9637096774193549
0.1274074074074074,0.9637096774193549
0.1288888888888889,0.9637096774193549
0.13037037037037036,0.9637096774193549
0.13185185185185186,0.9637096774193549
0.13333333333333333,0.9637096774193549
0.1348148148148148,0.9637096774193549
0.1362962962962963,0.9637096774193549
0.13777777777777778,0.9637096774193549
0.13777777777777778,0.9657258064516129
0.13925925925925925,0.9657258064516129
0.14074074074074075,0.9657258064516129
0.14222222222222222,0.9657258064516129
0.1437037037037037,0.9657258064516129
0.1451851851851852,0.9657258064516129
0.14666666666666667,0.9657258064516129
0.14814814814814814,0.9657258064516129
0.14962962962962964,0.9657258064516129
0.1511111111111111,0.9657258064516129
0.1511111111111111,0.967741935483871
0.15259259259259259,0.967741935483871
0.15407407407407409,0.967741935483871
0.15555555555555556,0.967741935483871
0.15703703703703703,0.967741935483871
0.15851851851851853,0.967741935483871
0.16,0.967741935483871
0.16,0.969758064516129
0.16148148148148148,0.969758064516129
0.16148148148148148,0.9717741935483871
0.16296296296296298,0.9717741935483871
0.16444444444444445,0.9717741935483871
0.16592592592592592,0.9717741935483871
0.1674074074074074,0.9717741935483871
0.1688888888888889,0.9717741935483871
0.1688888888888889,0.9737903225806451
0.17037037037037037,0.9737903225806451
0.17185185185185184,0.9737903225806451
0.17185185185185184,0.9758064516129032
0.17333333333333334,0.9758064516129032
0.1748148148148148,0.9758064516129032
0.17629629629629628,0.9758064516129032
0.17777777777777778,0.9758064516129032
0.17925925925925926,0.9758064516129032
0.17925925925925926,0.9778225806451613
0.17925925925925926,0.9798387096774194
0.18074074074074073,0.9798387096774194
0.18222222222222223,0.9798387096774194
0.1837037037037037,0.9798387096774194
0.18518518518518517,0.9798387096774194
0.18666666666666668,0.9798387096774194
0.18814814814814815,0.9798387096774194
0.18962962962962962,0.9798387096774194
0.19111111111111112,0.9798387096774194
0.1925925925925926,0.9798387096774194
0.19407407407407407,0.9798387096774194
0.19555555555555557,0.9798387096774194
0.19703703703703704,0.9798387096774194
0.1985185185185185,0.9798387096774194
0.2,0.9798387096774194
0.20148148148148148,0.9798387096774194
0.20296296296296296,0.9798387096774194
0.20444444444444446,0.9798387096774194
0.20592592592592593,0.9798387096774194
0.2074074074074074,0.9798387096774194
0.2088888888888889,0.9798387096774194
0.21037037037037037,0.9798387096774194
0.21185185185185185,0.9798387096774194
0.21333333333333335,0.9798387096774194
0.21481481481481482,0.9798387096774194
0.2162962962962963,0.9798387096774194
0.21777777777777776,0.9798387096774194
0.21777777777777776,0.9818548387096774
0.21925925925925926,0.9818548387096774
0.22074074074074074,0.9818548387096774
0.2222222222222222,0.9818548387096774
0.2237037037037037,0.9818548387096774
0.22518518518518518,0.9818548387096774
0.22666666666666666,0.9818548387096774
0.22814814814814816,0.9818548387096774
0.22962962962962963,0.9818548387096774
0.2311111111111111,0.9818548387096774
0.2325925925925926,0.9818548387096774
0.23407407407407407,0.9818548387096774
0.23555555555555555,0.9818548387096774
0.23703703703703705,0.9818548387096774
0.23851851851851852,0.9818548387096774
0.24,0.9818548387096774
0.2414814814814815,0.9818548387096774
0.24296296296296296,0.9818548387096774
0.24444444444444444,0.9818548387096774
0.24592592592592594,0.9818548387096774
0.2474074074074074,0.9818548387096774
0.24888888888888888,0.9818548387096774
0.25037037037037035,0.9818548387096774
0.2518518518518518,0.9818548387096774
0.25333333333333335,0.9818548387096774
0.2548148148148148,0.9818548387096774
0.2562962962962963,0.9818548387096774
0.2577777777777778,0.9818548387096774
0.25925925925925924,0.9818548387096774
0.2607407407407407,0.9818548387096774
0.26222222222222225,0.9818548387096774
0.2637037037037037,0.9818548387096774
0.2651851851851852,0.9818548387096774
0.26666666666666666,0.9818548387096774
0.26666666666666666,0.9838709677419355
0.26814814814814814,0.9838709677419355
0.2696296296296296,0.9838709677419355
0.27111111111111114,0.9838709677419355
0.2725925925925926,0.9838709677419355
0.2740740740740741,0.9838709677419355
0.2740740740740741,0.9858870967741935
0.27555555555555555,0.9858870967741935
0.277037037037037,0.9858870967741935
0.2785185185185185,0.9858870967741935
0.28,0.9858870967741935
0.2814814814814815,0.9858870967741935
0.28296296296296297,0.9858870967741935
0.28296296296296297,0.9879032258064516
0.28444444444444444,0.9879032258064516
0.2859259259259259,0.9879032258064516
0.2859259259259259,0.9899193548387096
0.2874074074074074,0.9899193548387096
0.28888888888888886,0.9899193548387096
0.28888888888888886,0.9919354838709677
0.2903703703703704,0.9919354838709677
0.29185185185185186,0.9919354838709677
0.29185185185185186,0.9939516129032258
0.29333333333333333,0.9939516129032258
0.2948148148148148,0.9939516129032258
0.2962962962962963,0.9939516129032258
0.29777777777777775,0.9939516129032258
0.2992592592592593,0.9939516129032258
0.30074074074074075,0.9939516129032258
0.3022222222222222,0.9939516129032258
0.3037037037037037,0.9939516129032258
0.30518518518518517,0.9939516129032258
0.30666666666666664,0.9939516129032258
0.30814814814814817,0.9939516129032258
0.30962962962962964,0.9939516129032258
0.3111111111111111,0.9939516129032258
0.3125925925925926,0.9939516129032258
0.31407407407407406,0.9939516129032258
0.31555555555555553,0.9939516129032258
0.31703703703703706,0.9939516129032258
0.31851851851851853,0.9939516129032258
0.32,0.9939516129032258
0.3214814814814815,0.9939516129032258
0.32296296296296295,0.9939516129032258
0.3244444444444444,0.9939516129032258
0.32592592592592595,0.9939516129032258
0.3274074074074074,0.9939516129032258
0.3288888888888889,0.9939516129032258
0.33037037037037037,0.9939516129032258
0.33185185185185184,0.9939516129032258
0.3333333333333333,0.9939516129032258
0.3348148148148148,0.9939516129032258
0.3362962962962963,0.9939516129032258
0.3377777777777778,0.9939516129032258
0.33925925925925926,0.9939516129032258
0.34074074074074073,0.9939516129032258
0.3422222222222222,0.9939516129032258
0.3437037037037037,0.9939516129032258
0.3451851851851852,0.9939516129032258
0.3466666666666667,0.9939516129032258
0.34814814814814815,0.9939516129032258
0.3496296296296296,0.9939516129032258
0.3511111111111111,0.9939516129032258
0.35259259259259257,0.9939516129032258
0.3540740740740741,0.9939516129032258
0.35555555555555557,0.9939516129032258
0.35703703703703704,0.9939516129032258
0.3585185185185185,0.9939516129032258
0.36,0.9939516129032258
0.36148148148148146,0.9939516129032258
0.362962962962963,0.9939516129032258
0.36444444444444446,0.9939516129032258
0.36592592592592593,0.9939516129032258
0.3674074074074074,0.9939516129032258
0.3688888888888889,0.9939516129032258
0.37037037037037035,0.9939516129032258
0.3718518518518519,0.9939516129032258
0.37333333333333335,0.9939516129032258
0.3748148148148148,0.9939516129032258
0.3762962962962963,0.9939516129032258
0.37777777777777777,0.9939516129032258
0.37925925925925924,0.9939516129032258
0.38074074074074077,0.9939516129032258
0.38222222222222224,0.9939516129032258
0.3837037037037037,0.9939516129032258
0.3851851851851852,0.9939516129032258
0.38666666666666666,0.9939516129032258
0.38814814814814813,0.9939516129032258
0.3896296296296296,0.9939516129032258
0.39111111111111113,0.9939516129032258
0.3925925925925926,0.9939516129032258
0.3940740740740741,0.9939516129032258
0.39555555555555555,0.9939516129032258
0.397037037037037,0.9939516129032258
0.3985185185185185,0.9939516129032258
0.4,0.9939516129032258
0.4014814814814815,0.9939516129032258
0.40296296296296297,0.9939516129032258
0.40444444444444444,0.9939516129032258
0.4059259259259259,0.9939516129032258
0.4074074074074074,0.9939516129032258
0.4088888888888889,0.9939516129032258
0.4103703703703704,0.9939516129032258
0.41185185185185186,0.9939516129032258
0.41333333333333333,0.9939516129032258
0.4148148148148148,0.9939516129032258
0.4162962962962963,0.9939516129032258
0.4177777777777778,0.9939516129032258
0.4192592592592593,0.9939516129032258
0.42074074074074075,0.9939516129032258
0.4222222222222222,0.9939516129032258
0.4237037037037037,0.9939516129032258
0.42518518518518517,0.9939516129032258
0.4266666666666667,0.9939516129032258
0.42814814814814817,0.9939516129032258
0.42962962962962964,0.9939516129032258
0.4311111111111111,0.9939516129032258
0.4325925925925926,0.9939516129032258
0.43407407407407406,0.9939516129032258
0.43555555555555553,0.9939516129032258
0.43703703703703706,0.9939516129032258
0.43851851851851853,0.9939516129032258
0.44,0.9939516129032258
0.4414814814814815,0.9939516129032258
0.44296296296296295,0.9939516129032258
0.4444444444444444,0.9939516129032258
0.44592592592592595,0.9939516129032258
0.4474074074074074,0.9939516129032258
0.4488888888888889,0.9939516129032258
0.45037037037037037,0.9939516129032258
0.45185185185185184,0.9939516129032258
