upper_brow_forehead__mean,upper_brow_forehead__std,upper_brow_forehead__p10,upper_brow_forehead__p90,upper_brow_forehead__grad_mean,left_periocular__mean,left_periocular__std,left_periocular__p10,left_periocular__p90,left_periocular__grad_mean,right_periocular__mean,right_periocular__std,right_periocular__p10,right_periocular__p90,right_periocular__grad_mean,nasal_midface__mean,nasal_midface__std,nasal_midface__p10,nasal_midface__p90,nasal_midface__grad_mean,left_cheek_zygomatic__mean,left_cheek_zygomatic__std,left_cheek_zygomatic__p10,left_cheek_zygomatic__p90,left_cheek_zygomatic__grad_mean,right_cheek_zygomatic__mean,right_cheek_zygomatic__std,right_cheek_zygomatic__p10,right_cheek_zygomatic__p90,right_cheek_zygomatic__grad_mean,perioral_mouth__mean,perioral_mouth__std,perioral_mouth__p10,perioral_mouth__p90,perioral_mouth__grad_mean,chin_mandible__mean,chin_mandible__std,chin_mandible__p10,chin_mandible__p90,chin_mandible__grad_mean,sample_index_train,y_true
0.60625315,0.11761816,0.4507768,0.7645107,0.043169837,0.45369658,0.16103576,0.31301054,0.7672266,0.06616542,0.4670433,0.14385147,0.3137157,0.67311925,0.06424657,0.4013865,0.084578484,0.27216733,0.4930958,0.047192633,0.40983006,0.10373583,0.29186225,0.5420353,0.048522964,0.37164816,0.09188976,0.24138327,0.4931764,0.058642693,0.2966604,0.04714391,0.23098575,0.34137228,0.036730982,0.3548823,0.075223155,0.25785094,0.43218267,0.04425243,544,0
0.6177868,0.101746395,0.49645343,0.7590263,0.04095099,0.40501046,0.10947218,0.30875266,0.47025108,0.0642381,0.4293831,0.090823,0.31332964,0.50053084,0.0577875,0.41451952,0.06844251,0.30844653,0.4765973,0.04022501,0.38726798,0.086460866,0.28632218,0.53163373,0.042578787,0.3595622,0.07479002,0.25621498,0.4337623,0.050786037,0.32063,0.03475353,0.28827035,0.36173654,0.030625204,0.37079334,0.055251915,0.2907429,0.43863383,0.040913917,545,0
0.7727857,0.09932981,0.63353693,0.91250896,0.04010135,0.49303198,0.16165407,0.31908923,0.74895483,0.09725343,0.5177403,0.15421574,0.29268762,0.7074142,0.09329536,0.5993862,0.20622925,0.28917703,0.8189398,0.12380886,0.5079442,0.22072239,0.3073343,0.90239626,0.08915822,0.4780718,0.14246358,0.33869022,0.7097706,0.09373012,0.31831723,0.029084954,0.2804018,0.3548018,0.024312789,0.34052855,0.034905978,0.28926602,0.37443596,0.030253533,546,0
0.73545474,0.10097447,0.60275465,0.863761,0.038827322,0.439334,0.1498584,0.27560994,0.66578877,0.084974,0.47438484,0.14261879,0.28376856,0.64942193,0.07582963,0.5432723,0.19915906,0.26623768,0.7889768,0.119383395,0.48289287,0.21363218,0.29449362,0.86694896,0.09128054,0.40987948,0.080843516,0.3298502,0.50785625,0.05964783,0.2926388,0.022969672,0.266168,0.3228404,0.018033821,0.31787187,0.035210267,0.264584,0.35856327,0.026703019,547,0
0.7426732,0.10339639,0.62730277,0.8834231,0.042620685,0.45839852,0.16224346,0.27996024,0.6351927,0.09313309,0.50558585,0.13971737,0.3033782,0.6714538,0.067239605,0.56200415,0.17311499,0.27894875,0.74959695,0.10252144,0.4758443,0.22161826,0.26865292,0.8755275,0.07859232,0.41407037,0.086655624,0.309627,0.5018064,0.06285584,0.29311052,0.027495569,0.25841916,0.33423632,0.02092494,0.31906208,0.04371957,0.2567968,0.3709097,0.034879994,548,0
0.7543048,0.1082954,0.62519985,0.90006495,0.04565194,0.50077,0.17211288,0.29648483,0.70672,0.104190916,0.54697007,0.15755558,0.31226304,0.71775377,0.09363984,0.5388227,0.19052213,0.2717185,0.7651799,0.10565706,0.4981125,0.22510298,0.2948051,0.87052906,0.085831255,0.48138192,0.1469316,0.35178047,0.69311976,0.07642655,0.3014704,0.030412514,0.26788676,0.33904898,0.019956466,0.31462675,0.04216813,0.26316446,0.36833593,0.03399667,549,0
0.74125046,0.10250055,0.62054306,0.8832743,0.04118749,0.457007,0.15509562,0.26348278,0.65918225,0.09484429,0.4903463,0.14228852,0.27938572,0.65283966,0.07168821,0.51983774,0.19476147,0.26660252,0.76600087,0.10737779,0.47479323,0.2127056,0.2930662,0.86184347,0.08923495,0.43478364,0.1036941,0.3346634,0.55047786,0.07285338,0.29108313,0.030045498,0.26029974,0.3278216,0.021465216,0.30810612,0.032223336,0.27317235,0.34564558,0.026046386,550,0
0.71345395,0.116545476,0.5565098,0.8694841,0.043699577,0.44948828,0.17027494,0.25793508,0.67309445,0.10633636,0.48498544,0.14162533,0.29587752,0.64551026,0.08735539,0.4751854,0.17937443,0.2693411,0.7366799,0.10764104,0.4797978,0.20616473,0.30453098,0.8369045,0.08356541,0.44170877,0.13760823,0.33592844,0.62671363,0.07126812,0.2886959,0.024540838,0.25622734,0.32244363,0.015556543,0.29744208,0.047399916,0.2391516,0.34590036,0.038288806,551,0
0.7208178,0.117321044,0.56685346,0.88976246,0.046534255,0.4867413,0.18934338,0.2758101,0.8389247,0.09209642,0.47125185,0.1344838,0.2727423,0.6443371,0.0798794,0.49801832,0.17914738,0.26026803,0.73839754,0.10677955,0.500145,0.22471401,0.28122947,0.8590133,0.084091924,0.41743517,0.12730241,0.3174554,0.5568192,0.07595366,0.2839609,0.02491441,0.25309917,0.3170288,0.018044861,0.30361024,0.050158855,0.2376995,0.3510844,0.04216463,552,0
0.63095766,0.099566124,0.50342286,0.7674172,0.034695897,0.46399242,0.14764291,0.2725218,0.6312111,0.08517015,0.4208683,0.118512824,0.252142,0.57411796,0.06360888,0.5428259,0.1368511,0.31834394,0.66283625,0.08378142,0.40700188,0.09752654,0.29884326,0.53993404,0.05674909,0.36868125,0.102294885,0.25103825,0.5047898,0.078279465,0.2771575,0.024165604,0.2500068,0.3055565,0.02382554,0.28263837,0.067542136,0.18984574,0.37883124,0.05039344,553,0
0.65989345,0.13550372,0.48958614,0.83260345,0.057389665,0.4263651,0.17169869,0.242729,0.6672668,0.104715,0.53464705,0.19598731,0.30712417,0.8646254,0.075039886,0.38262746,0.14421311,0.24860322,0.61697376,0.08599759,0.46433204,0.1962742,0.2735616,0.8000666,0.07698729,0.45455503,0.1900675,0.27704197,0.77160245,0.05927686,0.2925874,0.025643656,0.2704675,0.32588962,0.02315231,0.2727277,0.06911193,0.1960133,0.35282198,0.054653674,554,0
0.7312565,0.11126463,0.6006461,0.8972102,0.045923814,0.43413457,0.129998,0.29236832,0.60051286,0.078879476,0.481354,0.12751576,0.27916014,0.6406451,0.06387895,0.5180948,0.18035917,0.2421479,0.71723366,0.09528164,0.43916628,0.21430092,0.25050634,0.8442627,0.08621104,0.39392188,0.09612771,0.291659,0.49951208,0.05915382,0.28268477,0.03482432,0.2506664,0.3325018,0.03340651,0.28767234,0.023182759,0.25569355,0.31377748,0.020182472,555,0
0.69038075,0.12897536,0.52531826,0.8576432,0.049248803,0.44101474,0.1676755,0.26803553,0.62546766,0.091916524,0.4329544,0.115420215,0.2770959,0.60058725,0.064950064,0.48722595,0.16073044,0.24480042,0.68117964,0.095672384,0.4600673,0.21079303,0.2727948,0.84242976,0.08003257,0.38609114,0.120143384,0.2920632,0.52420783,0.06941709,0.28042245,0.019739993,0.25897717,0.3081621,0.014555565,0.28477734,0.05412444,0.22230974,0.3474596,0.048214916,556,0
0.6404796,0.14034544,0.46807408,0.82001895,0.05540733,0.4288834,0.16318676,0.2466083,0.6236504,0.09984027,0.5076494,0.20359695,0.28754997,0.86072946,0.072459236,0.36937758,0.1317887,0.23793514,0.5963813,0.079033546,0.46808505,0.1972811,0.2782136,0.78575826,0.07943539,0.44610202,0.1823949,0.2874935,0.7373975,0.058444556,0.28482625,0.027309192,0.2574334,0.3151307,0.020994382,0.27978712,0.06958575,0.1962741,0.3809368,0.05530433,557,0
0.61759275,0.10396638,0.47525424,0.7583026,0.034868967,0.45925334,0.16274437,0.25258473,0.6506565,0.085765295,0.40712902,0.11257756,0.24854423,0.56916803,0.06688093,0.51948756,0.13750885,0.27488816,0.6448015,0.08742702,0.40871847,0.08879688,0.31323382,0.55167186,0.05043869,0.34666145,0.09261647,0.24083221,0.46571422,0.066612676,0.29826713,0.03007745,0.26255262,0.332092,0.031197494,0.30025533,0.086833104,0.18787265,0.41248602,0.041069124,558,0
0.6989079,0.12000307,0.55377513,0.852761,0.049308088,0.4292352,0.17019749,0.26520061,0.64583534,0.08608484,0.4618768,0.109274805,0.2904669,0.57529795,0.052828915,0.48000008,0.13573329,0.27414525,0.6358272,0.077177234,0.46662176,0.22612639,0.26932058,0.85624075,0.076402575,0.37121174,0.07342542,0.2874064,0.44132125,0.048149124,0.27776185,0.02352623,0.24662833,0.31011558,0.019120652,0.29518497,0.055008523,0.24200928,0.3570559,0.04326014,559,0
0.70483536,0.11632472,0.55183434,0.8679919,0.04696246,0.42311072,0.12970535,0.2949591,0.5303508,0.08010291,0.46132326,0.10278318,0.29512277,0.5719805,0.049782418,0.47510728,0.13696077,0.2662325,0.6493397,0.073732056,0.4504145,0.217811,0.25407088,0.8577913,0.08151065,0.39670512,0.088522084,0.30459666,0.49053264,0.05831452,0.283038,0.02566095,0.24963568,0.3172494,0.026382864,0.30647075,0.032422863,0.2698828,0.35296252,0.028040532,560,0
0.69366294,0.12674235,0.5285341,0.8507568,0.050472155,0.42943087,0.15226427,0.26442778,0.5672594,0.088277966,0.490671,0.12476386,0.3102085,0.6055924,0.0721604,0.4314919,0.14319637,0.24917446,0.627959,0.07544575,0.47944552,0.2251866,0.27246654,0.86636734,0.07998504,0.3958246,0.105387606,0.30730683,0.47898406,0.06467091,0.28017318,0.0219074,0.25161,0.3117199,0.019940268,0.30128062,0.048871145,0.25239038,0.3570031,0.03860385,561,0
0.69828194,0.12598602,0.5407842,0.85711926,0.04936478,0.41676086,0.15226679,0.27791616,0.5618764,0.08891045,0.5042092,0.13473149,0.29751924,0.63026124,0.07792479,0.45023686,0.15507796,0.23632982,0.6639756,0.0890914,0.47854027,0.22084707,0.27359596,0.8597685,0.08174493,0.4045124,0.09466616,0.31135133,0.48478878,0.06334896,0.2833654,0.027407808,0.24882352,0.32335785,0.017837366,0.28960326,0.056540407,0.22295824,0.35813072,0.04433456,562,0
0.71556133,0.12183643,0.5538665,0.877364,0.04873277,0.43452597,0.14242925,0.2801696,0.57398254,0.08664147,0.5042297,0.12862723,0.3170695,0.6299795,0.0745442,0.46913257,0.15732384,0.24472906,0.6630486,0.08646053,0.4744072,0.22652502,0.2605093,0.86927474,0.08518774,0.41858062,0.116172835,0.30758178,0.53588057,0.0709071,0.28206363,0.025189366,0.24833944,0.31594035,0.020657811,0.29904962,0.04727433,0.24329582,0.35764295,0.039606653,563,0
0.71970725,0.120766446,0.55908376,0.8815509,0.04823886,0.43935838,0.12738948,0.30337498,0.57215255,0.08429134,0.5162425,0.12864776,0.3352383,0.63050973,0.079094805,0.4545296,0.15420803,0.2506614,0.65583885,0.08059228,0.46843022,0.22362539,0.2602363,0.87362087,0.08785094,0.43543676,0.12701647,0.32708836,0.586468,0.06906851,0.2851758,0.026883481,0.24908404,0.31902185,0.025406701,0.30212355,0.04222744,0.24603839,0.35236755,0.033914514,564,0
0.6972498,0.12500301,0.53164184,0.85347617,0.047220524,0.4280266,0.12299921,0.29199833,0.571499,0.0761801,0.50214064,0.119969405,0.32522705,0.6301499,0.07049059,0.4405921,0.15831618,0.23083475,0.6508983,0.081930205,0.46958512,0.22188257,0.2640329,0.8686631,0.08968219,0.40711832,0.104746975,0.31863555,0.5045364,0.065915324,0.29708058,0.028432481,0.2657712,0.33748007,0.027706148,0.31144708,0.038722698,0.25694856,0.35844958,0.026651159,565,0
0.7032924,0.12200644,0.55117196,0.8599452,0.04838331,0.428205,0.13563846,0.2814018,0.56494594,0.08462568,0.49835917,0.11913447,0.3198836,0.62737185,0.06906515,0.44747967,0.15285128,0.23571905,0.64361334,0.08052542,0.4715443,0.21176083,0.28022784,0.8670002,0.08446167,0.41701066,0.107543804,0.3343752,0.5151063,0.06948695,0.2926574,0.02581101,0.25675708,0.32578245,0.019158443,0.30174345,0.048747078,0.23751844,0.3601991,0.040447608,566,0
0.7414201,0.11576918,0.5935316,0.8870325,0.044901263,0.4879875,0.18089387,0.30534202,0.6940159,0.092867754,0.502675,0.120647505,0.31710422,0.63075113,0.05664797,0.52281505,0.16376753,0.27506387,0.72733146,0.09375858,0.5299341,0.23218016,0.315302,0.9294019,0.08285149,0.4291225,0.06673319,0.35409456,0.49876663,0.042571604,0.31446925,0.025207402,0.28205884,0.35095182,0.021240832,0.34643325,0.052497633,0.28586742,0.40088433,0.041718543,567,0
0.7001403,0.12286679,0.54251677,0.8542228,0.047640413,0.43606305,0.14834094,0.265938,0.60974276,0.08933757,0.5057994,0.12793025,0.31741184,0.6271711,0.07152046,0.47097987,0.15374902,0.26166642,0.682817,0.09485557,0.50853604,0.21419176,0.31310883,0.87828577,0.0832111,0.4194728,0.09403627,0.32286704,0.49514747,0.068243675,0.3164077,0.0331186,0.26912358,0.35958216,0.021368703,0.31329912,0.06866882,0.23286536,0.39863756,0.049548548,568,0
0.6942858,0.1279609,0.5242173,0.8559013,0.049057066,0.46262172,0.20405018,0.27221394,0.8953587,0.083923936,0.46455118,0.12398794,0.26517057,0.5899613,0.05797644,0.4954936,0.13772523,0.28483233,0.6612363,0.089136176,0.5287753,0.23876372,0.29654795,0.91229653,0.07663652,0.39648092,0.053843547,0.31425756,0.4555345,0.032988288,0.30328977,0.032480426,0.26333427,0.3433214,0.023220025,0.31894705,0.078814104,0.23760645,0.43068877,0.04618763,569,0
0.67830557,0.122306794,0.5263328,0.83513075,0.047242593,0.41182828,0.12781791,0.25377533,0.55989575,0.07503021,0.4957742,0.11777544,0.31673566,0.6142276,0.065303236,0.44882697,0.14094044,0.25581282,0.650996,0.08722762,0.50238323,0.19225754,0.32414037,0.82663834,0.07879551,0.4104204,0.08023102,0.32699776,0.47955915,0.055649593,0.329857,0.02983297,0.29024503,0.36745623,0.020837137,0.30995315,0.0717377,0.23033553,0.4077432,0.05434405,570,0
0.72790354,0.12363062,0.55415714,0.88621277,0.049900163,0.4720348,0.15794955,0.31619936,0.6282957,0.09445976,0.57161254,0.16507974,0.35210368,0.7921942,0.08258454,0.46630207,0.14340445,0.27153048,0.65974027,0.08910916,0.53696734,0.21061125,0.3224921,0.8892171,0.08021711,0.46252117,0.13734804,0.3342411,0.6820036,0.06353737,0.3545252,0.035268933,0.3115531,0.3926822,0.025726255,0.32804888,0.07598585,0.24322101,0.4341924,0.057695817,571,0
0.7218277,0.11786244,0.5714588,0.8671401,0.046638954,0.4776624,0.17830324,0.29594886,0.6654088,0.09331118,0.49238276,0.113681264,0.30076513,0.61218,0.057891496,0.5018081,0.14754444,0.27212268,0.693254,0.09052046,0.5389593,0.2249058,0.32143658,0.9228021,0.08178155,0.4192727,0.075923175,0.34256607,0.48843825,0.049522497,0.33128464,0.02608092,0.29940337,0.371609,0.020803252,0.33145723,0.08362243,0.23833705,0.43485904,0.060275353,572,0
0.6935393,0.13241607,0.51766527,0.8544676,0.04961754,0.4533993,0.15882522,0.29138917,0.6199158,0.09706491,0.50425386,0.14828584,0.3073435,0.610834,0.08575729,0.42119315,0.13783571,0.24121033,0.59039354,0.0811668,0.5123138,0.2195034,0.29666293,0.8918205,0.088698246,0.43758598,0.13169917,0.32228923,0.6253345,0.057711,0.3057629,0.02465036,0.2720784,0.33585748,0.018889103,0.30505213,0.071908265,0.19587512,0.37865055,0.05741313,573,0
0.6887029,0.13492563,0.503479,0.85608554,0.05206843,0.41587394,0.13740872,0.25910053,0.5639904,0.08780911,0.5176764,0.15419759,0.3028313,0.65603584,0.0853774,0.42632023,0.14237073,0.23763074,0.60018337,0.082343675,0.4805639,0.21395463,0.27921486,0.86732876,0.08740739,0.4273008,0.13388875,0.31015527,0.59981084,0.06327249,0.29309696,0.027061813,0.25977057,0.3291407,0.018708074,0.29277784,0.062459774,0.22307028,0.3716402,0.050293755,574,0
0.7065826,0.12936904,0.54527295,0.87749577,0.05079278,0.44391605,0.17711143,0.2585274,0.6630742,0.10181849,0.49142367,0.1359708,0.3069821,0.6420818,0.086488254,0.4643403,0.1718033,0.24463096,0.69525576,0.1045894,0.5065678,0.22861683,0.2929648,0.86640036,0.08440128,0.4176379,0.117810234,0.319179,0.5319927,0.06598739,0.2949163,0.025807163,0.26186758,0.3342516,0.019546695,0.2984343,0.067593955,0.23219843,0.3736554,0.051051937,575,0
0.48948,0.13864087,0.38275385,0.6949537,0.055050362,0.33642069,0.10233106,0.23255275,0.4103876,0.057764098,0.38306367,0.13335377,0.23605733,0.5262778,0.05610703,0.349745,0.06739197,0.2526699,0.43454662,0.04060192,0.4124567,0.16038111,0.29921973,0.77569336,0.060873315,0.42412367,0.12278834,0.34212583,0.58392483,0.05249972,0.29813394,0.03381907,0.2443966,0.33055976,0.02397883,0.330635,0.099246874,0.29031643,0.34157163,0.03434578,576,1
0.6051539,0.14669959,0.42974973,0.8130949,0.038735714,0.45136923,0.19934264,0.20339628,0.68881524,0.09000525,0.3264833,0.101462014,0.2016256,0.44820705,0.041231297,0.4503089,0.16539222,0.27550602,0.73370314,0.11065272,0.50900745,0.16064586,0.31762508,0.76184016,0.09971886,0.37033224,0.09093329,0.28389198,0.42673638,0.04683383,0.2764859,0.03666886,0.23424476,0.32120836,0.030038245,0.2814209,0.023229029,0.2548206,0.32259557,0.016208617,577,1
0.6206638,0.103511035,0.50759643,0.7417516,0.035818774,0.42063522,0.15439478,0.24067014,0.6586289,0.09317977,0.41763404,0.1124966,0.29085085,0.56215173,0.07149009,0.5358488,0.17493154,0.2711169,0.762555,0.101725005,0.53380007,0.12933774,0.35855803,0.7183791,0.08541617,0.51452893,0.11827625,0.36235505,0.6754504,0.076312,0.3675755,0.06042855,0.27485567,0.4550114,0.051616866,0.33040518,0.057754632,0.26001722,0.4061655,0.049692806,578,1
0.77353984,0.091629505,0.6479232,0.88985527,0.04529199,0.40750912,0.10611802,0.2878115,0.55184686,0.09121157,0.4420703,0.10479058,0.32069108,0.57838356,0.06712952,0.5608281,0.21151927,0.32181752,0.9019028,0.13245195,0.48544636,0.12024436,0.35363477,0.6516156,0.06815477,0.46963617,0.09004911,0.3718559,0.5890201,0.059260063,0.3610619,0.04136027,0.28921065,0.40498015,0.027728166,0.36828324,0.031580746,0.33249247,0.4037171,0.025060102,579,1
0.6304042,0.093678206,0.511768,0.7437945,0.039819714,0.53175485,0.12031782,0.3508572,0.6794524,0.05677816,0.41068152,0.09210976,0.29218975,0.51210034,0.06336176,0.47561425,0.10060657,0.33017117,0.62094873,0.061977558,0.53975034,0.09557916,0.39848405,0.6362269,0.07092555,0.4583454,0.114510566,0.33327323,0.5996649,0.06228513,0.4454228,0.061356533,0.34755635,0.51599693,0.046759296,0.4210639,0.0531457,0.32998067,0.47600448,0.024707746,580,1
0.7129106,0.10519499,0.5297544,0.8244271,0.027931824,0.5412549,0.1588126,0.3264836,0.7519268,0.096088834,0.44507638,0.11645296,0.29013845,0.6018496,0.08635731,0.50069845,0.18671945,0.24705607,0.7840403,0.12824155,0.529683,0.17808945,0.2663108,0.7219957,0.0971893,0.4737646,0.13558534,0.30300304,0.67720556,0.078309566,0.3208888,0.062734745,0.24390042,0.4033779,0.04448275,0.33104736,0.062283006,0.23906778,0.40668195,0.023602186,581,1
0.5376866,0.13539392,0.3905417,0.75955796,0.057304244,0.41931432,0.10696453,0.25904828,0.5250457,0.047312614,0.3058648,0.07809528,0.21618518,0.4256202,0.038997445,0.4158482,0.07924008,0.30953276,0.5175015,0.059201606,0.44995254,0.08931873,0.37471804,0.5185521,0.045137424,0.34432226,0.09727113,0.26204747,0.41420567,0.055817273,0.30709648,0.054064266,0.2433694,0.3785802,0.038112205,0.31459522,0.051478263,0.25718224,0.38394675,0.0152479485,582,1
0.7238531,0.1057172,0.55782753,0.8437756,0.02865793,0.52454066,0.18488483,0.2617864,0.7670326,0.09235392,0.42501667,0.12496713,0.26762354,0.57749534,0.074275665,0.63483983,0.19158514,0.37004626,0.8642658,0.13366775,0.5979577,0.13759086,0.41614014,0.79894507,0.09607192,0.4940037,0.11702127,0.36181015,0.6637564,0.07725106,0.3607005,0.09637284,0.25129575,0.48233673,0.055695463,0.32584816,0.027516859,0.2950623,0.36224997,0.024490617,583,1
0.7474343,0.11290438,0.606471,0.90117925,0.047023024,0.41890308,0.19548877,0.19611025,0.6965674,0.11089401,0.33801356,0.093415834,0.21707943,0.4578178,0.05520426,0.5402722,0.23571329,0.25938898,0.87008256,0.15296376,0.49422005,0.18767847,0.30390513,0.7998302,0.095066026,0.3775244,0.051081896,0.31962425,0.44591874,0.0414906,0.26975858,0.04012633,0.22069655,0.31341165,0.033503298,0.32523215,0.13247806,0.2534417,0.36194015,0.038695116,584,1
0.47008827,0.15298316,0.3535923,0.71342385,0.06076531,0.29492855,0.10709825,0.17014098,0.38705534,0.063789174,0.3568738,0.13698618,0.2042983,0.44214964,0.06629837,0.28978637,0.075817384,0.20042163,0.39999622,0.04968058,0.38149706,0.17142342,0.2533709,0.75040257,0.071287654,0.39609146,0.13078526,0.31120062,0.5056114,0.056540713,0.2571147,0.049459893,0.18239622,0.30494395,0.03384477,0.30541903,0.1404502,0.24584796,0.29994255,0.045030188,585,1
0.3981048,0.052686892,0.36937365,0.4364494,0.020938078,0.32361007,0.058905825,0.2335147,0.396205,0.02797285,0.42273483,0.13927424,0.26253402,0.6152774,0.052673955,0.3426148,0.062285833,0.25659156,0.42642486,0.039764136,0.38000214,0.12722874,0.29744202,0.42639464,0.060162406,0.46140948,0.16869122,0.34453857,0.8103683,0.0525911,0.29829794,0.032292802,0.25138974,0.33596513,0.023533005,0.29891023,0.018403046,0.28514284,0.3129389,0.0132202385,586,1
0.425917,0.051508088,0.38852432,0.46424112,0.01916675,0.33484942,0.06179354,0.24999262,0.41655752,0.038728446,0.43816957,0.15316463,0.2692992,0.72319955,0.053700734,0.35957113,0.06610399,0.2719581,0.44587135,0.04468071,0.40718773,0.12112797,0.3264671,0.48587656,0.059098538,0.48156977,0.16904876,0.3559939,0.8127152,0.051183563,0.3186098,0.031118048,0.2741337,0.36116984,0.020730708,0.31635654,0.019068254,0.29361072,0.3312177,0.013094522,587,1
0.5379273,0.13723361,0.37580383,0.6616954,0.033763733,0.4447042,0.1320114,0.28822586,0.6261386,0.055318978,0.4470949,0.10165753,0.3135462,0.53879017,0.050841685,0.46299607,0.10014373,0.32226622,0.60209787,0.058637273,0.47642288,0.14132947,0.30698907,0.6803298,0.09362972,0.58872104,0.13994333,0.4273657,0.79722893,0.057260484,0.38613823,0.055313874,0.30807456,0.45937872,0.03435772,0.33381602,0.05427179,0.2745107,0.39845377,0.034059823,588,1
0.7629308,0.089987,0.6433137,0.8535514,0.03701674,0.451873,0.17589815,0.26834095,0.72745854,0.09963028,0.53175616,0.14346139,0.32492378,0.702685,0.09145429,0.51473826,0.1884857,0.2915839,0.7987163,0.12473358,0.50039405,0.19293219,0.30024278,0.80467564,0.0923339,0.5503915,0.12702009,0.40268305,0.7245549,0.086904004,0.350704,0.042335644,0.2991447,0.4111302,0.031460404,0.35492957,0.119356446,0.2843805,0.39459944,0.051908843,589,1
0.58127147,0.09329832,0.48005536,0.70280826,0.041753817,0.4299487,0.09720349,0.31066877,0.5656411,0.052176315,0.39279026,0.04989802,0.33761004,0.44851917,0.04122186,0.3916828,0.07351935,0.30351228,0.5032162,0.0561443,0.49090496,0.08891313,0.39391273,0.58353937,0.055947576,0.44930372,0.09192869,0.3430273,0.54860294,0.04922303,0.39080095,0.02565153,0.3612435,0.4216957,0.021476215,0.37516078,0.068994835,0.30961505,0.3967569,0.035151187,590,1
0.6460532,0.08484517,0.5222848,0.7435463,0.020984454,0.49767745,0.1433034,0.30161333,0.69698024,0.074361235,0.42261618,0.107299045,0.28004298,0.5463843,0.07049634,0.48758858,0.14841565,0.2733398,0.68930984,0.10608877,0.5270241,0.10518132,0.41526622,0.66701293,0.06854834,0.4861673,0.114142545,0.34079862,0.6503531,0.069195606,0.37350768,0.034710776,0.3311992,0.4137557,0.035903066,0.36770105,0.06772182,0.279738,0.44602865,0.04750181,591,1
0.72833735,0.078553796,0.62284505,0.8445969,0.031670425,0.42050022,0.13354918,0.25051633,0.610405,0.06994914,0.43020207,0.14563313,0.24676082,0.60890085,0.07545068,0.5656508,0.1575748,0.35279024,0.74687093,0.101640515,0.42382637,0.11000677,0.24310574,0.5160594,0.057125263,0.44072795,0.092794,0.34705228,0.57754993,0.058804516,0.34514216,0.06356762,0.26755127,0.44585416,0.030808933,0.3740929,0.09837941,0.28249267,0.53421974,0.02586014,592,1
0.5638215,0.118192434,0.4477302,0.7290412,0.05963975,0.42795292,0.12944306,0.2629208,0.5392676,0.0621833,0.34539986,0.1046175,0.23485318,0.47349715,0.055963743,0.43160623,0.090293676,0.3087275,0.55345976,0.06466462,0.4454778,0.10448518,0.3480649,0.52443504,0.050344117,0.3109931,0.092230596,0.15674828,0.39389443,0.04879066,0.3246048,0.048854735,0.26818162,0.39903477,0.028766774,0.34068507,0.06679308,0.26026434,0.42229414,0.028203493,593,1
0.64888525,0.09485545,0.5213349,0.7757764,0.040238712,0.437009,0.09854126,0.29835102,0.5605433,0.06817132,0.45117685,0.09987745,0.33335483,0.5837069,0.06818914,0.49563733,0.12445466,0.31789714,0.65364546,0.081194825,0.46350968,0.084821396,0.36918736,0.5673827,0.06025867,0.4604018,0.08087968,0.36923122,0.57710266,0.050051767,0.36402473,0.07928224,0.2377916,0.43563187,0.059452735,0.40414315,0.071511395,0.30524954,0.48486635,0.054805137,594,0
0.66432315,0.09272591,0.53584665,0.78615713,0.03931889,0.43688497,0.089013,0.30972314,0.55842227,0.06561634,0.44540593,0.08321006,0.33897546,0.5567921,0.060353804,0.5130091,0.124682,0.32958126,0.6553452,0.08769756,0.47349954,0.086109355,0.3821205,0.589803,0.05665761,0.4573497,0.07458012,0.37494302,0.566926,0.04630789,0.38582793,0.08745623,0.24451078,0.46090907,0.05766581,0.39321423,0.07255256,0.30561793,0.49993062,0.05190128,595,0
0.6549737,0.089293525,0.5295883,0.7737613,0.03943338,0.44105044,0.08825255,0.3260578,0.5515493,0.070328616,0.4473858,0.07430881,0.3453472,0.5394809,0.050732546,0.4942948,0.1221155,0.33107102,0.6630357,0.08408607,0.46643493,0.08197061,0.38507134,0.5780415,0.058204804,0.45823818,0.07342501,0.36971772,0.5607746,0.041481603,0.3959644,0.09987418,0.21077947,0.48353338,0.058171812,0.40007886,0.07514834,0.31472525,0.51476216,0.051625807,596,0
0.66990775,0.08252983,0.5471724,0.77906305,0.037574362,0.4608784,0.08196606,0.35429767,0.5681051,0.061745845,0.46576905,0.0735258,0.35677528,0.5596219,0.05608985,0.5309196,0.11395208,0.36870676,0.6625902,0.083360605,0.4764849,0.079546556,0.39858955,0.5927049,0.044599723,0.4547324,0.08396675,0.39107794,0.5732063,0.04438808,0.46244213,0.080814,0.2930609,0.53717005,0.05965304,0.39431995,0.060975567,0.3367172,0.4928867,0.048694912,597,0
0.6758109,0.08781886,0.53785175,0.7790991,0.039447922,0.4538937,0.09920417,0.3300866,0.593816,0.074440226,0.4696894,0.08164477,0.36074522,0.56450903,0.059619077,0.4965057,0.12669507,0.34389973,0.65621233,0.08763085,0.47525194,0.080479294,0.38554323,0.58746415,0.05028254,0.4735691,0.08001457,0.3893563,0.59572303,0.04164457,0.45849696,0.07134588,0.32240966,0.53335756,0.043374762,0.41097808,0.06748026,0.3337006,0.5053095,0.04839829,598,0
