flat_pixel_index,mean_pixel_evidence_drop,mean_pixel_evidence_drop_class0,mean_pixel_evidence_drop_class1
405,0.0007179665262810886,-0.0008677592850290239,0.002875959500670433
406,0.00012461535516195,-0.0003628260164987296,0.0007879681070335209
407,-2.9671120501006953e-05,-0.00015329149027820677,0.00013856225996278226
408,-9.728813893161714e-05,-0.0004562826652545482,0.0003912628744728863
409,4.3761061533587053e-05,-0.0003756671503651887,0.0006145555526018143
410,0.00013639034295920283,-0.0003438177809584886,0.000789899262599647
411,-0.00027345336275175214,-0.0006275736959651113,0.0002084644656861201
412,-2.0076400687685236e-05,0.000468556972919032,-0.000685051316395402
413,0.00015363148122560233,0.0002598692663013935,9.053833309735637e-06
414,6.770652544219047e-05,0.00030010921182110906,-0.00024856740492396057
415,8.561467984691262e-05,0.00030893360963091254,-0.00021829718025401235
416,0.0001216441232827492,-0.00014880260278005153,0.0004896916216239333
417,-0.00014035987260285765,-0.00023199673159979284,-1.5652445654268377e-05
418,3.7922767660347745e-05,0.00010851533443201333,-5.8145742514170706e-05
419,6.570191180799156e-05,-0.00012488532229326665,0.00032506961724720895
420,5.2344654250191525e-05,9.211398719344288e-05,-1.7769109490473056e-06
421,-6.249184662010521e-05,0.00010171607573283836,-0.0002859602391254157
422,-1.971063102246262e-05,0.0003541695768944919,-0.0005285193328745663
423,8.594377140980214e-05,0.00015984765195753425,-1.4631062185799237e-05
424,-1.7691170796751976e-05,-0.0003770052862819284,0.0004712947702500969
425,-0.0003234701289329678,0.0005248886300250888,-0.0014779906487092376
426,-0.00011911378533113748,-0.0002668938832357526,8.199825970223173e-05
427,-9.66359511949122e-05,7.137748616514727e-05,-0.00032528326846659184
428,-5.218109436100349e-05,0.0006870883516967297,-0.0010582434479147196
429,0.00017648057837504894,0.0001421058550477028,0.0002232606493635103
430,0.000187991390703246,-0.0004271918733138591,0.0010251861531287432
431,5.36625120730605e-05,-0.00013460053014568985,0.000309867289615795
432,-2.0787387256859802e-05,-0.00020817032782360911,0.00023421963851433247
433,-2.1956333512207493e-05,0.00022150922450236976,-0.0003532854898367077
434,0.0002437306975480169,-1.7632995877647772e-05,0.0005994173116050661
435,9.437710832571611e-05,-0.00016223527200054377,0.00044359758612699807
436,0.0007448475807905197,-0.0006817893008701503,0.0026863389648497105
437,0.0004705626342911273,-7.427966193063185e-05,0.0012120313476771116
438,0.00015491570229642093,-0.0003748729359358549,0.0008758981712162495
439,4.6368524635909125e-05,-0.00014145727618597448,0.0003019782016053796
440,-7.555418414995074e-05,-0.0007698690169490874,0.0008693299605511129
441,-4.770917075802572e-05,-2.8391236810421105e-06,-0.00010877225577132776
442,0.00023449375294148922,-0.00037154913297854364,0.0010592496255412698
443,-0.0001275952672585845,-0.00010897124593611807,-0.0001529404689790681
444,5.1589711802080274e-05,0.00028913348796777427,-0.0002716805611271411
445,-9.633607987780124e-05,0.0006989585817791522,-0.0011786422692239285
446,-2.3010426957625896e-05,0.0005492551135830581,-0.0008017992950044572
447,8.619137952337041e-05,3.238518957004999e-06,0.0001990808523260057
448,0.0001282887242268771,0.00013979444338474423,0.00011263063788646832
449,3.486684727249667e-05,-0.0001698389824014157,0.00031344828312285244
450,-0.00010558310168562457,-0.0002677733718883246,0.00011513951176311821
451,-0.00010995227057719603,0.00042795552872121334,-0.0008419840014539659
452,-0.000196956199943088,-0.00019456139125395566,-0.00020021526142954826
453,-3.70770285371691e-05,1.772889299900271e-05,-0.00011166171316290274
454,0.00018255172471981496,-3.0514753234456293e-05,0.0004725110193248838
455,-0.0002597651327960193,0.0006472293753176928,-0.0014940823893994093
456,-0.00016033838619478047,0.0005467610899358988,-0.0011226208880543709
457,-1.628947939025238e-05,0.0002835393825080246,-0.00042432270129211247
458,6.21726576355286e-05,2.1294576072250493e-05,0.00011780313070630655
459,-0.00019816667190752923,0.0004777038411702961,-0.0011179501889273524
460,0.00011066176375607029,-7.416053995257244e-05,0.00036218410241417587
461,0.00012152799172326922,-0.0006697672652080655,0.001198391430079937
462,7.569799345219508e-05,-7.1865099016577e-05,0.0002765147073660046
463,-0.00010709882917581126,-6.484455752797658e-06,-0.00024402358394581825
464,3.7710378819610924e-05,0.00015167341916821897,-0.00011738041212083772
465,0.00012599831097759306,-1.1481267392809968e-05,0.0003130924596916884
466,0.0005219912272877991,0.0002024267305387184,0.0009568823734298348
467,0.00026030841399915516,0.0003732807526830584,0.00010656580707291141
468,0.00031802989542484283,-0.0006518247537314892,0.001637892099097371
469,0.0006105232750996947,1.9801811504294164e-05,0.0014144285814836621
470,0.00034600673825480044,4.626777445082553e-05,0.000753917673137039
471,0.00027272748411633074,-0.00014799718337599188,0.0008452864130958915
472,-7.755742990411818e-05,-0.00022249195899348706,0.0001196820885525085
473,3.642022056737915e-05,-8.807508856989443e-05,0.00020584427693393081
474,-0.00029276919667609036,-0.00018811401969287544,-0.0004351930401753634
475,0.00018191916751675308,0.0007637435337528586,-0.0006098782178014517
476,-4.4849668483948335e-05,0.0012820659903809428,-0.001850632019340992
477,0.00010620792454574257,0.0013627923326566815,-0.0016038615722209215
478,7.285658648470417e-05,3.0992825486464426e-05,0.00012982843327336013
479,0.000193661471712403,0.0006953499978408217,-0.0004890799173153937
480,5.931272971793078e-05,-0.0003975774743594229,0.0006810886552557349
481,4.9672427849145606e-05,-0.0005207642680034041,0.0008259724709205329
482,-0.00013893897994421422,-0.0003612543805502355,0.00016360715380869806
483,-8.861886453814805e-05,-0.0003683340910356492,0.00029204197926446795
484,0.00012663600500673056,2.9603110306197777e-05,0.0002586868067737669
485,-5.173464887775481e-05,0.00015941531455609947,-0.0003390859055798501
486,-1.569774940435309e-05,0.0005167931085452437,-0.0007403577910736203
487,-0.0003433313686400652,0.0004062073421664536,-0.001363369170576334
488,9.547061927150935e-05,-4.250120127835544e-06,0.00023117923410609365
489,-3.604799712775275e-05,0.0003563544596545398,-0.0005700635374523699
490,0.0002684908686205745,2.3951883122208528e-05,0.0006012808298692107
491,0.00038128189044073224,-0.00045532482909038663,0.0015198092442005873
492,0.00010283135634381324,-0.0009193742880597711,0.0014939378015697002
493,0.00025008554803207517,-0.0003775711520574987,0.0011042555561289191
494,0.00029550379258580506,0.00035227183252573013,0.00021824892610311508
495,0.00014523173740599304,0.00012093853001715615,0.00017829201533459127
496,0.00018135766731575131,-0.0007166061550378799,0.0014033849583938718
497,3.1507747735304292e-06,0.00018732398166321218,-0.0002474880893714726
498,0.0007073045708239079,0.0007018547621555626,0.0007147212163545191
499,0.0012333473423495889,0.0011062785051763058,0.0014062735717743635
500,0.0008218182483687997,3.119963366771117e-05,0.001897761132568121
501,0.000318547070492059,-0.00035245437175035477,0.0012317042564973235
502,0.0003645711112767458,-0.00016913360741455108,0.0010908831609413028
503,7.256679964484647e-05,-0.00018298078794032335,0.00042033818317577243
504,3.1972180295269936e-05,0.0002113849186571315,-0.0002121882716892287
505,-1.9651177353807725e-05,2.0526867956505157e-05,-7.432892743963748e-05
506,-4.193095810478553e-05,-0.00031414339900948107,0.00032851952710188925
507,-0.00026091531617566943,9.607103129383177e-05,-0.0007467333343811333
508,-4.730074215331115e-05,7.813144475221634e-05,-0.00021799979731440544
509,-9.355196380056441e-05,0.0007870394038036466,-0.001291937311179936
510,-4.8529494961258024e-05,0.00017430508160032332,-0.0003517822187859565
511,1.9619110389612615e-06,0.00020092302293051034,-0.0002688016975298524
512,4.9142272473545745e-06,3.966746589867398e-05,-4.238100518705323e-05
513,-0.000128394560306333,-8.236037683673203e-05,-0.00019104186503682286
514,-0.000280064094113186,-0.00011472631740616634,-0.0005050700274296105
515,-0.0001241933205164969,-7.47627709642984e-05,-0.00019146273552905768
516,-1.8164100765716285e-05,3.1393014069180936e-05,-8.560573041904718e-05
517,-7.019057647994487e-06,0.0004159439995419234,-0.0005826240521855652
518,4.0558388718636706e-05,0.0002848777803592384,-0.00029193275258876383
519,-0.00013368038344196975,0.0002079824189422652,-0.0005986448959447443
520,-0.00016359725850634277,8.706437074579298e-05,-0.0005047193262726068
521,0.0003438698477111757,-0.00037818995770066977,0.0013265114976093173
522,4.8869864258449525e-05,1.3834900528308935e-05,9.654850146034732e-05
523,0.00011120150156784803,-4.1868421249091625e-05,0.00031951238634064794
524,0.00019294396042823792,-0.0006803532014600933,0.0013814029516652226
525,0.0005182401509955525,-0.0002177241985918954,0.0015198045875877142
526,0.00019355870608706027,-0.0004985342384316027,0.0011354192392900586
527,0.00021272845333442092,-0.0004082118975929916,0.0010577583452686667
528,3.0169640012900345e-05,1.2125174180255271e-05,5.472612247103825e-05
529,0.00018847854516934603,0.0002935408556368202,4.5500612031901255e-05
530,0.0005931109772063792,0.0005218207370489836,0.0006901288870722055
531,0.000733273453079164,0.0007428968674503267,0.0007201770786195993
532,0.0002985042810905725,-0.0001273315865546465,0.0008780188509263098
533,0.0004662594583351165,-0.0004972910974174738,0.0017775432206690311
534,0.00019847571093123406,0.0005151939112693071,-0.0002325420209672302
535,2.0840026991209015e-05,0.0005585356848314404,-0.0007109031430445611
536,-2.477557245583739e-05,-9.815145313041285e-05,7.508071576012298e-05
537,-0.00018194620497524738,0.00028235631179995835,-0.0008138095145113766
538,-8.37887855595909e-05,-0.0001676526735536754,3.0340490411617793e-05
539,0.00018106370407622308,0.000907308014575392,-0.0008072726195678115
540,-6.685961852781475e-05,0.0009580189944244921,-0.0014616036787629128
541,4.617645117832581e-06,5.673125997418538e-06,3.181277634212165e-06
542,9.116231376538053e-05,0.0001454842567909509,1.7236276107723825e-05
543,2.149918145732954e-05,-6.0679118178086355e-05,0.00013333457172848284
544,2.5597841158742085e-05,-0.0003540990874171257,0.0005423223483376205
545,3.706899951794185e-05,-0.0004144254489801824,0.0006515019340440631
546,-7.345069025177509e-05,-8.168900239979848e-05,-6.223927630344406e-05
547,-2.0188334019621834e-05,-2.5414361516595818e-05,-1.3076301911496557e-05
548,0.00031162131926976144,-0.00010392180411145091,0.0008771286229602993
549,-7.778347935527563e-05,0.0004106641572434455,-0.0007425055373460054
550,0.00017309733084402978,-0.0002303965884493664,0.0007222070125862956
551,7.555398769909516e-05,0.000359077617758885,-0.00031028964440338314
552,-1.3686162674275693e-05,0.0003476159763522446,-0.0005053775967098773
553,3.586428283597343e-05,0.0002767143305391073,-0.0002919054531957954
554,-0.00037212108145467937,0.00042572623351588845,-0.001457901205867529
555,-0.00010429592657601461,6.823274816269986e-06,-0.0002555165847297758
556,0.00022246927255764604,-0.000500971800647676,0.0012069910299032927
557,0.0002665547654032707,-0.0004478688642848283,0.001238804659806192
558,0.0002493866777513176,-0.0009252217132598162,0.0018478961428627372
559,0.00013644655700773,-0.00040540986810810864,0.0008738520555198193
560,0.00022085770615376532,0.00011390138388378546,0.00036641312181018293
561,0.0007233005599118769,0.0005558059783652425,0.000951241934671998
562,0.00020086187578272074,0.0006694259354844689,-0.00043680091039277613
563,-1.745683402987197e-05,-0.0001669660268817097,0.00018600831390358508
564,1.0612391633912921e-05,-0.0005458298255689442,0.000767867430113256
565,0.0003833847586065531,0.00011697522131726146,0.0007459380431100726
566,0.00015432963846251369,0.00023634637182112783,4.271417128620669e-05
567,-4.691560025094077e-05,-0.00032696177368052304,0.00033419561805203557
568,-6.198265327839181e-05,-0.00036583663313649595,0.00035152831696905196
569,-8.439842349616811e-05,-0.0002333394659217447,0.00011829354480141774
570,-8.095913653960451e-05,0.0003597875765990466,-0.0006807656609453261
571,-1.27252842503367e-05,0.000245981034822762,-0.0003647953853942454
572,-0.0001472924486733973,0.0003942790790461004,-0.0008843099931254983
573,-0.00013026903616264462,0.0004158550582360476,-0.0008734823204576969
574,6.462880992330611e-05,0.0005859250668436289,-0.0006447966443374753
575,9.954303823178634e-05,0.00026216445257887244,-0.0001217662647832185
576,2.6070109015563503e-05,-0.000758530106395483,0.0010938226478174329
577,7.353253749897704e-05,4.224547592457384e-05,0.00011611069203354418
578,-0.00014713042764924467,-6.794973887735978e-05,-0.0002548864285927266
579,0.00023924774723127484,9.361920820083469e-05,0.0004374317650217563
580,0.00031957394094206393,-2.507483441149816e-05,0.0007886019302532077
581,-8.574556704843417e-05,0.0004518256464507431,-0.000817319261841476
582,6.200154166435823e-05,0.00015389487089123577,-6.305489660007879e-05
583,0.00024312434834428132,9.905974002322182e-05,0.0004391800321172923
584,-4.5596931158797815e-05,-0.00010669822950148955,3.7555040762526914e-05
585,0.00038555983337573707,-1.9482858988340013e-05,0.0009367772145196795
586,0.00012830895138904452,5.220996172283776e-05,0.00023187104670796543
587,-0.00034131555003114045,-0.00013196344661992043,-0.0006262201932258904
588,0.00013739180576521903,8.235260611400008e-05,0.00021229394769761711
589,0.0005417703650891781,0.00012171498383395374,0.0011134182568639517
590,0.0001440871856175363,0.00031415815465152264,-8.736020390642807e-05
591,3.1619067158317193e-05,-0.00025322206784039736,0.00041925563709810376
592,0.0001370413665426895,-0.00029311393154785037,0.0007224341970868409
593,5.63321664230898e-05,-0.00030589112429879606,0.0005492771742865443
594,-0.00018938582798000425,0.0001122100293287076,-0.0005998237757012248
595,0.0008230495150201023,0.0011655810521915555,0.00035690265940502286
596,0.000513347506057471,0.00041973794577643275,0.0006407397449947894
597,-9.136930020758882e-05,-0.0001876173191703856,3.961341644753702e-05
598,-0.0001114785045501776,2.9457321943482384e-05,-0.00030327620333991945
599,-0.0001637826644582674,-7.49383179936558e-05,-0.00028468985692597926
600,1.415564474882558e-05,0.0004606773145496845,-0.0005935099325142801
601,-0.00015067493950482458,-0.000538367428816855,0.0003769307513721287
602,-0.0001606503501534462,-0.0005767063121311367,0.0004055547760799527
603,-0.0002938742109108716,-3.891229789587669e-05,-0.0006408485351130366
604,-0.0001332899264525622,0.0006232514278963208,-0.0011628572829067707
605,5.180818334338255e-05,0.0005832398310303688,-0.0006714105256833136
606,0.000163753327797167,0.000870738469529897,-0.0007983735995367169
607,0.00025896733859553933,0.00021577446023002267,0.00031774802482686937
608,1.9009974494110793e-05,-1.5537914805463515e-05,6.602578650927171e-05
609,-4.473650551517494e-05,-4.2523366573732346e-05,-4.77483517897781e-05
610,1.0859685971809085e-05,-0.00035166440648026764,0.000504214083775878
611,0.0004449280968401581,-0.00026521505787968636,0.0014113530050963163
612,9.352719644084573e-05,0.00012771235196851194,4.700501813204028e-05
613,5.687113298336044e-05,8.154021634254605e-05,2.3299320673686452e-05
614,-5.6586708524264395e-05,0.00023554837389383465,-0.0004541495582088828
615,-8.216565038310364e-05,0.0004470116982702166,-0.0008023162372410297
616,-9.90631633612793e-06,-0.00014031595492269844,0.00016756649711169302
617,0.0006899545551277697,-0.00018128262308891863,0.0018756097415462136
618,0.0005262354970909655,-0.00010141434177057818,0.0013803959591314197
619,-0.00010073419252876192,0.00016878507449291646,-0.00046751953777857125
620,-9.474208127357997e-06,-0.0002925550506915897,0.0003757668018806726
621,0.00018852800712920725,-0.00019308761693537235,0.0007078636554069817
622,0.00018502962484490126,0.0002935125958174467,3.739652311196551e-05
623,-4.55489062005654e-05,0.0005714287399314344,-0.0008851858437992632
624,-8.434338087681681e-05,2.482661511749029e-05,-0.00023291134857572615
625,7.234672921185847e-06,0.0005058347596786916,-0.0006713037728331983
626,0.00021773319167550653,0.00015481613809242845,0.000303356209769845
627,0.0004964363761246204,0.00016950855206232518,0.0009413481457158923
628,0.0005700180190615356,0.0003894057881552726,0.0008158108685165644
629,0.00042653665877878666,6.261366070248187e-05,0.0009217948536388576
630,0.0002489204634912312,0.00030792102916166186,0.00016862727352418005
631,0.0001173215641756542,-0.00013926868268754333,0.0004665119049604982
632,-0.00025055406149476767,-0.00025179394287988544,-0.0002488666505087167
633,-0.00027641523047350347,0.0002688528911676258,-0.0010184634011238813
634,-6.824378488090588e-06,-0.00022278944379650056,0.00028707977617159486
635,6.401888822438195e-05,0.0001966622075997293,-0.00011649374209810048
636,-0.00011597276898100972,0.0002816477499436587,-0.0006570894038304687
637,-1.759299084369559e-05,0.0004992650356143713,-0.0007209782488644123
638,-2.833638518495718e-06,-6.392408249666914e-05,8.030355820665136e-05
639,2.2040961994207464e-05,0.00034592734300531447,-0.00041873182635754347
640,0.000190033097169362,5.98620499658864e-05,0.0003671812009997666
641,0.00016654733917675912,0.000532908015884459,-0.00033202816848643124
642,0.0001309560757363215,4.083174280822277e-05,0.00025360510335303843
643,0.00012219038035254925,0.0001432739372830838,9.34980416786857e-05
644,0.0004184943391010165,7.420389738399535e-05,0.0008870347519405186
645,0.0001975069026229903,-0.00023337981838267297,0.0007838952005840838
646,0.0004666712193284184,-0.00032880075741559267,0.0015492188977077603
647,0.00020153984951321036,-0.00023839058121666312,0.0008002354297786951
648,-0.00017137783288490027,0.00022931152489036322,-0.0007166708819568157
649,-1.250253899343079e-05,-0.00043238914804533124,0.0005589157226495445
650,9.128866076935083e-05,9.07129724510014e-05,9.207209222950041e-05
651,0.00023834635794628412,-0.00037570431595668197,0.0010740000288933516
652,6.217420377652161e-06,-8.899458771338686e-05,0.00013579020742326975
653,0.00012201325444038957,-0.000300935294944793,0.0006975984433665872
654,0.00013059712364338338,1.4337345419335179e-05,0.00028881357866339386
655,7.568052751594223e-06,0.0007466892129741609,-0.0009982924675568938
656,-0.00037836810224689543,0.0001761612220434472,-0.001133020268753171
657,-0.00023563785362057388,-0.00030428305035457015,-0.00014221937453839928
658,-3.640182694653049e-05,-5.398132270784117e-05,-1.247811542270938e-05
659,0.00030190980760380626,0.0003891988017130643,0.00018311929306946695
660,0.0003313434135634452,0.00013702039723284543,0.0005957951070740819
661,0.00022410511155612767,-0.00030796052305959165,0.0009481863817200065
662,0.00026881933445110917,0.00016658694949001074,0.0004079461214132607
663,0.00020154521916992962,-0.00015437020920217037,0.0006859059212729335
664,4.202092895866372e-05,-7.441078923875466e-05,0.00020047134603373706
665,-0.0002893884666264057,0.00028216661303304136,-0.001067210454493761
666,-0.00018056969565805048,-0.0001576020149514079,-0.00021182613272685558
667,7.051978900562972e-05,0.0003774097131099552,-0.0003471227828413248
668,1.6727062757126987e-05,-0.00014674884732812643,0.00023919931845739484
669,-7.525631372118369e-05,-3.1598763598594815e-05,-0.00013466931704897434
670,4.564600749290548e-05,0.00012582054478116333,-6.346248846966773e-05
671,0.00014469455345533788,0.00014878369984216988,0.00013912968279328197
672,-2.5215669666067697e-05,0.00014907449076417834,-0.0002624048793222755
673,0.00046115650911815464,0.0004782922042068094,0.00043783659930340946
674,0.00032721884781494737,0.00018521971651352942,0.000520463683642447
675,-3.773616117541678e-05,0.0005607245839200914,-0.0008521737181581557
676,0.00023866516130510718,3.8213376683415845e-05,0.0005114575033076108
677,5.2257590141380206e-05,-0.00017643443425185978,0.0003634816675912589
678,0.00029630635981447995,-0.00018111494136974216,0.0009460229193791747
679,0.00047235688543878496,-5.518736725207418e-05,0.0011902849655598402
680,8.993859955808148e-05,0.00023837998742237687,-0.00011207340867258608
681,0.00035664986353367567,2.1277621272020042e-05,0.0008130535134114325
682,0.00026296632131561637,0.0006779071409255266,-0.00030172127299010754
683,7.964148971950635e-05,-0.00013124085671734065,0.0003666285192593932
684,0.00013580582162830979,-4.416280353325419e-05,0.00038072283496148884
685,0.00029242804157547653,4.643908323487267e-05,0.0006271913298405707
686,0.00013723848678637296,-7.859998004278168e-05,0.000430970307206735
687,2.7549973310669884e-05,6.491961357824039e-06,5.6207547459052876e-05
688,-6.793646025471389e-05,-0.0002807712589856237,0.00022170763986650854
689,5.438973312266171e-05,0.0003450489020906389,-0.00034116458846256137
690,0.00021985145576763898,0.00010092682350659743,0.0003816945245489478
691,0.0004986936110071838,0.0004512354207690805,0.0005632789107039571
692,0.0005848499131388962,-0.0005012912442907691,0.002062966348603368
693,0.0003770964976865798,-0.0002168971550418064,0.0011854548938572407
694,0.00035039105569012463,0.00010393663978902623,0.0006857874686829746
695,-1.071581482392503e-05,-1.2876015716756228e-05,-7.776025086059235e-06
696,2.4108639991027303e-05,-0.0005183875327929854,0.0007623847341164947
697,0.00016246206359937787,0.0003285403654444963,-6.355172808980569e-05
698,-7.290110079338774e-05,0.0005942451534792781,-0.0009808118920773268
699,-5.268744644126855e-05,-0.00012521329335868359,4.6012031816644594e-05
700,0.00011657720460789278,0.00015747325960546732,6.092230250942521e-05
701,0.00032203897717408836,0.001238629687577486,-0.0009253373718820512
702,7.425586954923347e-05,-0.000126041573821567,0.0003468381182756275
703,-6.556109292432666e-05,-8.768505210809963e-08,-0.0001546629937365651
704,-4.780111703439616e-05,9.994418178393971e-06,-0.00012645433889701962
705,0.0005784400855191052,0.0009035055991262197,0.0001360625756205991
706,0.0004096493939869106,0.0007616129005327821,-6.933316763024777e-05
707,0.0003410737554077059,6.112875416874886e-05,0.000722047290764749
708,-3.3878415706567466e-05,0.00027217264869250357,-0.00045037924428470433
709,-1.4684716006740928e-05,-0.00011095029185526073,0.00011632188397925347
710,0.0001318463182542473,-0.0002636263088788837,0.0006700399098917842
711,0.00021464515884872526,-0.00027064429013989866,0.0008750693523325026
712,0.0002447438600938767,-9.388261241838336e-05,0.0007055762107484043
713,-0.0001719597785267979,-0.00018533645197749138,-0.0001537556672701612
714,2.510349986550864e-05,-0.00019632560724858195,0.00032644352177158
715,0.00016689387848600745,0.00016356892592739314,0.0001714187819743529
716,-2.0962892449460924e-05,-0.00010662335262168199,9.561129991197959e-05
717,0.0001694596721790731,-7.180752436397597e-05,0.0004977971548214555
718,4.536625783657655e-05,0.00017517231754027307,-0.0001312851090915501
719,0.00019304428133182228,0.00014501280384138227,0.00025840968010015786
720,3.345280856592581e-05,0.00016047584358602762,-0.00013941118959337473
721,0.0002419455850031227,0.00041008455445989966,1.3127450074534863e-05
722,1.2500028788053896e-05,0.0004877865721937269,-0.000634311290923506
723,0.0002549992932472378,0.00023551764024887234,0.000281511660432443
724,0.0006926073110662401,0.000230323028517887,0.0013217240339145064
725,5.221050014370121e-05,-0.00019425101345404983,0.00038761680480092764
726,0.00023261331079993397,-3.641260991571471e-05,0.0005987273179925978
727,6.936569116078317e-05,-0.00015003963198978454,0.00036795157939195633
728,0.00019391384557820857,-0.0003787325113080442,0.0009732209728099406
729,-6.433606176869944e-05,-0.00032556612859480083,0.00029116860241629183
730,0.00010396074503660202,0.0006898383726365864,-0.0006933525437489152
731,4.403999264468439e-05,0.0006315431091934443,-0.0007554854964837432
732,0.00011600575817283243,0.00028789317002519965,-0.00011791360884672031
733,7.915274181868881e-05,0.0006635971367359161,-0.0007162102265283465
734,6.308898264251184e-06,0.00025173946050927043,-0.0003276943461969495
735,-0.00011008123692590743,-7.05623606336303e-05,-0.000163861972396262
736,2.7573885745368898e-05,0.00044352540862746537,-0.000538489141035825
737,0.00010122440289705992,0.0002913439820986241,-0.00015750687452964485
738,0.00014630243822466582,0.00014371016004588455,0.0001498302153777331
739,0.0001665659947320819,6.248279532883316e-05,0.0003082115144934505
740,0.00016574385517742485,-0.00016433327982667834,0.0006149415276013315
741,7.566111162304878e-05,-0.0002467983867973089,0.0005144920432940125
742,0.00011450365127529949,-2.9589335099444725e-05,0.00031059791217558086
743,0.00036897510290145874,-0.00010879278124775738,0.0010191635228693485
744,3.465385361778317e-06,0.00015561157488264143,-0.00020358842448331416
745,0.00023030710872262716,-0.00018400492263026536,0.0007941389922052622
746,0.0001781702449079603,-0.00035592998028732836,0.0009050203370861709
747,-7.280425961653236e-06,-6.865192699478939e-05,7.623922283528373e-05
748,0.0004088013374712318,2.571573895693291e-05,0.0009301375830546021
749,0.0002192411047872156,-0.0004814404819626361,0.0011727894889190793
750,5.7402885431656614e-05,-2.7065541871706955e-05,0.00017235492123290896
751,-9.415097338205669e-06,0.000552638026420027,-0.0007743059541098773
752,4.398310193209909e-05,0.00038844364462420344,-0.0004247889155521989
753,-0.00010057764302473515,0.0010180636309087276,-0.00162292190361768
754,-0.0002944005827885121,0.0007102001109160483,-0.0016615487402305007
755,0.0005030405591242015,0.00023216371482703835,0.0008716732263565063
756,0.00018183271458838135,7.127629214664921e-05,0.00033228754182346165
757,0.0003444946778472513,0.00030029332265257835,0.0004046478134114295
758,0.0001983609254239127,-0.00038209473132155836,0.0009882955346256495
759,0.00015571096446365118,-0.0003713482292369008,0.0008729791152291
760,0.0001303929166169837,-0.0008394347969442606,0.0014502190751954913
761,6.485541962319985e-05,-0.00036809701123274863,0.000654054747428745
762,-3.172383367200382e-05,-0.00016948107804637402,0.00015574823191855103
763,-7.414909487124532e-05,-0.0004906401154585183,0.0004926481633447111
764,9.479834989178926e-05,0.00016683569992892444,-3.2363684567826567e-06
765,0.00018771999748423696,0.000760648341383785,-0.0005919708055444062
766,8.30067292554304e-05,0.00017979285621549934,-4.870825432590209e-05
767,-0.00010637199738994241,0.000475595094030723,-0.0008983637089841068
768,2.8010326786898077e-05,0.00026027450803667307,-0.00028807498165406287
769,0.00040277998778037727,0.0011294789146631956,-0.000586175243370235
770,6.75558767397888e-05,-0.00016108671843539923,0.00037871269159950316
771,0.0001819796598283574,0.00038948518340475857,-0.0001004119694698602
772,6.031696102581918e-05,-0.00012054319813614711,0.0003064471820835024
773,3.137578914902406e-06,5.829157544212649e-06,-5.253335189081554e-07
774,8.247260848293081e-05,0.0001381764595862478,6.665936780336779e-06
775,6.570432014996186e-05,-0.00030639886972494423,0.0005720947519876063
776,0.0001363307237625122,-0.000124373531434685,0.0004911198047921062
777,7.669674960197881e-05,1.141468692367198e-05,0.00016553823661524802
778,0.00015889979840721935,-0.00017583741282578558,0.000614439370110631
779,0.0003140941262245178,-0.0002758110931608826,0.0011168884811922908
780,0.00021659671620000154,0.0002634933334775269,0.00015277572674676776
781,8.386201807297766e-05,0.00011504120629979298,4.1430670535191894e-05
782,4.415119838085957e-05,-0.0003208227572031319,0.0005408395663835108
783,0.00011407850251998752,0.0003422265581320971,-0.00019640523532871157
784,-0.00013997801579535007,0.0005072401836514473,-0.0010207691229879856
785,-0.00024639637558721006,0.0007994294282980263,-0.0016696470556780696
786,-0.00029570661718025804,0.0003030790248885751,-0.0011105863377451897
787,-0.00019800427253358066,0.00010172384645557031,-0.0006059003644622862
788,0.00023430697910953313,0.0001904670352814719,0.00029396824538707733
789,0.00032939965603873134,0.00022302310389932245,0.00047416603774763644
790,0.00019071216229349375,-0.0003439233114477247,0.0009182908106595278
791,-1.1556343451957218e-05,0.00011341315985191613,-0.00018162571359425783
792,-9.555467840982601e-05,-3.6893068227072945e-06,-0.00022057305613998324
793,-9.444768511457369e-05,-0.00048049865290522575,0.00043092414853163064
794,-0.00016901882190722972,-0.0005681338370777667,0.0003741316613741219
795,0.0001314174005528912,0.0005700818728655577,-0.0004655554657801986
796,0.00016318466805387288,0.00018897691916208714,0.00012808432802557945
797,0.00014089385513216257,0.0002617412246763706,-2.356576624151785e-05
798,-0.00011178856220794842,0.0003356202505528927,-0.0007206614245660603
799,-0.00023554539075121284,-0.00014625716721639037,-0.0003570565895643085
800,-5.2859399147564545e-05,0.000595199700910598,-0.000934794545173645
801,0.000149907311424613,0.0006271636812016368,-0.000499584770295769
802,-7.000427899583883e-07,5.842897735419683e-05,-8.116797835100442e-05
803,0.00020067370496690273,-9.240671352017671e-05,0.0005995231331326067
804,0.00019520294154062867,-0.00042877576197497547,0.001044367323629558
805,6.765992566215573e-06,2.436523027427029e-05,-1.7184556782012805e-05
806,-3.771591582335532e-05,0.0003530908434186131,-0.0005695598083548248
807,0.00011580970021896064,1.609590253792703e-05,0.0002515088999643922
808,5.411779784481041e-05,-2.2753167286282405e-05,0.00015873055963311344
809,-4.893879304290749e-05,-0.00038228495395742357,0.00040470773819833994
810,6.269401637837291e-05,-7.838823512429371e-05,0.0002546909963712096
811,0.0001399413013132289,2.5139295757981017e-05,0.00029617385007441044
812,6.447357009164989e-05,-5.9891011915169656e-05,0.00023371972201857716
813,5.129485361976549e-05,4.6860641305102035e-05,5.732937279390171e-05
